日期,开盘,收盘,最高,最低,成交量,成交额
2025-02-14,6.65,6.69,6.74,6.63,4859861,32512470.090000004
2025-02-17,6.73,6.85,6.88,6.68,6639949,45483650.65
2025-02-18,6.85,6.6,6.87,6.56,5673574,37445588.4
2025-02-19,6.6,6.75,6.76,6.59,5134776,34659738.0
2025-02-20,6.76,6.74,6.76,6.68,4108658,27692354.92
2025-02-21,6.71,6.71,6.76,6.63,5346107,35872377.97
2025-02-24,6.74,6.89,6.92,6.71,8729825,60148494.25
2025-02-25,6.82,6.85,6.9,6.75,6958948,47668793.8
2025-02-26,6.85,6.86,6.92,6.78,6628220,45469589.2
2025-02-27,6.88,6.78,6.92,6.67,6455450,43767951.0
2025-02-28,7.21,7.15,7.86,7.06,37452501,267785382.15
2025-03-03,6.94,7.33,7.37,6.92,28551329,209281241.57
2025-03-04,7.19,7.05,7.25,7.01,19223259,135523975.95
2025-03-05,7.01,6.87,7.05,6.75,16384656,112562586.72
2025-03-06,6.88,6.96,7.03,6.78,13514426,94060404.96
2025-03-07,6.96,6.84,6.97,6.78,9710562,66420244.08
2025-03-10,6.83,6.91,7.01,6.83,9340144,64540395.04
2025-03-11,6.78,6.86,6.87,6.74,7434151,50998275.86
2025-03-12,6.88,6.92,6.94,6.84,7860270,54393068.4
2025-03-13,6.9,6.78,6.92,6.69,7814183,52980160.74
2025-03-14,6.77,6.91,6.92,6.72,7932415,54812987.65
2025-03-17,6.92,6.98,7.06,6.91,9388404,65531059.92
2025-03-18,7.03,7.01,7.03,6.93,6888260,48286702.6
2025-03-19,7.0,6.94,7.05,6.89,6208067,43083984.980000004
2025-03-20,6.95,6.91,6.99,6.88,5362701,37056263.910000004
2025-03-21,6.88,6.89,6.96,6.83,6362124,43835034.36
2025-03-24,6.89,6.55,6.89,6.42,10472320,68593696.0
2025-03-25,6.54,6.54,6.59,6.45,5052324,33042198.96
2025-03-26,6.56,6.73,6.75,6.48,7130192,47986192.160000004
2025-03-27,6.74,6.61,6.74,6.54,5356768,35408236.480000004
2025-03-28,6.6,6.47,6.62,6.4,4223044,27323094.68
2025-03-31,6.42,6.37,6.45,6.26,4614212,29392530.44
2025-04-01,6.41,6.51,6.59,6.4,5824044,37914526.44
2025-04-02,6.5,6.51,6.57,6.45,3189560,20764035.599999998
2025-04-03,6.46,6.56,6.57,6.43,3925386,25750532.16
2025-04-07,6.27,5.53,6.29,5.33,11477895,63472759.35
2025-04-08,5.56,5.72,5.86,5.56,8395002,48019411.44
2025-04-09,5.57,5.93,6.0,5.24,9964718,59090777.739999995
2025-04-10,5.96,6.06,6.15,5.96,7421963,44977095.779999994
2025-04-11,6.03,6.01,6.09,5.97,5287710,31779137.099999998
2025-04-14,6.09,6.08,6.15,6.04,4769613,28999247.04
2025-04-15,6.06,6.07,6.13,6.02,4382128,26599516.96
2025-04-16,6.06,5.98,6.11,5.88,5395722,32266417.560000002
2025-04-17,5.95,6.09,6.19,5.9,6911933,42093671.97
2025-04-18,6.07,6.18,6.21,5.99,5750920,35540685.6
2025-04-21,6.14,6.15,6.19,6.05,5007970,30799015.5
2025-04-22,6.13,6.22,6.24,6.1,5449835,33897973.699999996
2025-04-23,6.24,6.23,6.29,6.2,5381814,33528701.220000003
2025-04-24,6.22,6.17,6.33,6.14,5640782,34803624.94
2025-04-25,6.16,6.22,6.34,6.15,5275047,32810792.34
2025-04-28,6.25,6.2,6.31,6.17,6486688,40217465.6
2025-04-29,6.28,6.32,6.39,6.22,6806577,43017566.64
2025-04-30,6.32,6.41,6.47,6.32,4663040,29890086.400000002
2025-05-06,6.43,6.59,6.61,6.43,5701820,37574993.8
2025-05-07,6.64,6.65,6.79,6.6,7456812,49587799.800000004
2025-05-08,6.65,6.76,6.78,6.62,6050235,40899588.6
2025-05-09,6.78,6.68,6.79,6.67,5124600,34232328.0
2025-05-12,6.7,6.7,6.76,6.65,4338011,29064673.7
2025-05-13,6.8,6.7,6.8,6.67,3528495,23640916.5
2025-05-14,6.7,6.72,6.74,6.6,4782444,32138023.68
2025-05-15,6.71,6.7,6.75,6.66,3501135,23457604.5
2025-05-16,6.89,6.65,7.02,6.64,10026551,66676564.150000006
2025-05-19,6.67,6.78,6.82,6.6,8764130,59420801.4
2025-05-20,6.79,6.89,6.9,6.74,7112884,49007770.76
2025-05-21,6.87,6.89,6.99,6.85,6280241,43270860.489999995
2025-05-22,6.86,6.76,6.93,6.74,5751264,38878544.64
2025-05-23,6.77,6.66,6.85,6.65,5839120,38888539.2
2025-05-26,6.61,6.73,6.81,6.61,4518501,30409511.73
2025-05-27,6.72,6.83,6.85,6.7,4694241,32061666.03
2025-05-28,6.81,6.79,6.87,6.74,3727140,25307280.6
2025-05-29,6.8,6.92,6.95,6.75,6660303,46089296.76
2025-05-30,6.93,6.87,7.12,6.82,9137867,62777146.29
2025-06-03,6.77,6.88,6.95,6.77,6140362,42245690.56
2025-06-04,6.89,6.91,6.98,6.87,4150236,28678130.76
2025-06-05,6.91,6.91,6.98,6.85,4880400,33723564.0
2025-06-06,6.95,6.99,7.02,6.92,5283260,36929987.4
2025-06-09,7.02,7.02,7.04,6.93,5406060,37950541.199999996
2025-06-10,7.05,6.94,7.08,6.85,5444414,37784233.160000004
2025-06-11,6.97,6.96,7.01,6.94,3588720,24977491.2
2025-06-12,6.95,6.95,6.98,6.87,4028201,27995996.95
2025-06-13,6.91,6.8,6.95,6.77,4493800,30557840.0
2025-06-16,6.8,6.89,6.96,6.8,4073672,28067600.08
2025-06-17,6.91,6.89,6.96,6.85,3912013,26953769.57
2025-06-18,6.87,6.84,6.93,6.77,4079208,27901782.72
2025-06-19,6.81,6.67,6.86,6.63,4976411,33192661.37
2025-06-20,6.69,6.69,6.79,6.64,4193515,28054615.35
