日期,开盘,收盘,最高,最低,成交量,成交额
2025-02-14,29.74,30.27,30.5,29.65,882366,26709218.82
2025-02-17,30.1,29.94,30.6,29.62,1375449,41180943.06
2025-02-18,29.79,29.68,30.15,29.51,805280,23900710.4
2025-02-19,29.6,29.44,29.81,29.31,903872,26609991.68
2025-02-20,29.51,29.69,29.95,29.3,995880,29567677.200000003
2025-02-21,29.78,29.05,29.95,28.83,1347720,39151266.0
2025-02-24,29.05,28.72,29.09,28.55,1163640,33419740.799999997
2025-02-25,28.54,28.58,28.85,28.44,555100,15864757.999999998
2025-02-26,28.7,28.71,28.76,28.48,891502,25595022.42
2025-02-27,28.72,28.94,28.95,28.55,675720,19555336.8
2025-02-28,28.94,28.38,29.14,28.26,720260,20440978.8
2025-03-03,28.28,28.63,28.98,28.28,737319,21109442.97
2025-03-04,28.6,28.81,29.12,28.35,635580,18311059.8
2025-03-05,28.81,28.5,28.86,28.41,667363,19019845.5
2025-03-06,28.6,28.91,29.0,28.47,647020,18705348.2
2025-03-07,28.8,28.75,29.07,28.62,455060,13082975.0
2025-03-10,29.09,28.89,29.3,28.7,519380,15004888.200000001
2025-03-11,28.51,28.9,28.9,28.51,507672,14671720.799999999
2025-03-12,28.9,28.72,28.92,28.58,516100,14822392.0
2025-03-13,28.72,28.34,28.88,28.17,792687,22464749.58
2025-03-14,28.43,28.92,28.95,28.34,887160,25656667.200000003
2025-03-17,28.92,28.99,29.06,28.8,622180,18036998.2
2025-03-18,29.01,29.0,29.18,28.82,654880,18991520.0
2025-03-19,29.02,28.98,29.29,28.9,838447,24298194.06
2025-03-20,29.06,28.81,29.13,28.76,493904,14229374.24
2025-03-21,28.79,28.5,28.97,28.39,887153,25283860.5
2025-03-24,28.35,28.12,28.66,27.76,718249,20197161.88
2025-03-25,27.98,28.28,28.49,27.98,684500,19357660.0
2025-03-26,28.29,28.39,28.46,28.17,610160,17322442.4
2025-03-27,28.22,28.56,28.68,28.01,851780,24326836.8
2025-03-28,28.44,28.48,29.22,28.44,1312140,37369747.2
2025-03-31,28.48,27.67,28.54,27.67,1069712,29598931.040000003
2025-04-01,27.66,28.44,28.83,27.66,1442692,41030160.480000004
2025-04-02,28.65,28.48,28.72,28.25,690080,19653478.4
2025-04-03,28.25,28.11,28.68,27.91,1098850,30888673.5
2025-04-07,27.39,25.3,27.39,25.3,1499851,37946230.300000004
2025-04-08,25.0,24.54,25.31,24.11,1744151,42801465.54
2025-04-09,24.2,24.69,24.8,22.89,1457993,35997847.17
2025-04-10,24.89,24.97,25.46,24.75,1043667,26060364.99
2025-04-11,24.97,25.04,25.29,24.58,1023064,25617522.56
2025-04-14,25.86,25.11,25.86,25.02,906843,22770827.73
2025-04-15,25.05,25.08,25.22,24.9,764060,19162624.799999997
